incident_id,zone_id,zone_name,latitude,longitude,incident_type,severity,timestamp
I01647,Z03,Adyar,13.013571,80.249647,Shelter Request,High,2026-09-24 20:27:00
I01648,Z04,Velachery,13.001029,80.182062,Medical Emergency,Critical,2026-09-24 01:51:00
I01649,Z05,South-West Chennai,13.027309,80.174063,Medical Emergency,Moderate,2026-09-24 04:02:00
I01650,Z04,Velachery,12.955323,80.244987,Household Evacuation,High,2026-09-24 02:00:00
I01651,Z01,North Chennai,13.119285,80.281693,Medical Emergency,Moderate,2026-09-24 00:55:00
I01652,Z05,South-West Chennai,12.987478,80.18276,Flooded Road,Moderate,2026-09-24 17:13:00
I01653,Z03,Adyar,13.008257,80.248996,Household Evacuation,Critical,2026-09-24 12:34:00
I01654,Z02,Central Chennai,13.074472,80.248931,Household Evacuation,High,2026-09-24 03:21:00
I01655,Z02,Central Chennai,13.032954,80.284739,Household Evacuation,High,2026-09-24 05:38:00
I01656,Z04,Velachery,12.981253,80.222456,Flooded Road,High,2026-09-24 12:58:00
I01657,Z05,South-West Chennai,13.01728,80.182576,Household Evacuation,Critical,2026-09-24 16:42:00
I01658,Z04,Velachery,12.982393,80.192533,Medical Emergency,Low,2026-09-24 13:00:00
I01659,Z04,Velachery,12.978863,80.190268,Medical Emergency,Low,2026-09-24 19:17:00
I01660,Z05,South-West Chennai,13.033005,80.142602,Water Rescue,Critical,2026-09-24 17:03:00
I01661,Z02,Central Chennai,13.0874,80.270364,Flooded Road,Low,2026-09-24 13:18:00
I01662,Z05,South-West Chennai,12.991827,80.181716,Medical Emergency,Critical,2026-09-24 11:30:00
I01663,Z03,Adyar,13.016387,80.263489,Shelter Request,Moderate,2026-09-24 21:31:00
I01664,Z05,South-West Chennai,13.012156,80.158637,Medical Emergency,High,2026-09-24 03:11:00
I01665,Z03,Adyar,13.043061,80.252018,Flooded Road,Critical,2026-09-24 12:16:00
I01666,Z03,Adyar,13.012601,80.239034,Flooded Road,High,2026-09-24 23:52:00
I01667,Z02,Central Chennai,13.098233,80.265684,Household Evacuation,Moderate,2026-09-24 23:09:00
I01668,Z03,Adyar,13.004692,80.211147,Household Evacuation,Moderate,2026-09-24 16:18:00
I01669,Z01,North Chennai,13.114427,80.277472,Water Rescue,High,2026-09-24 15:47:00
I01670,Z02,Central Chennai,13.094236,80.298905,Medical Emergency,High,2026-09-24 23:13:00
I01671,Z02,Central Chennai,13.063112,80.276673,Medical Emergency,Moderate,2026-09-24 21:59:00
I01672,Z04,Velachery,12.994189,80.227279,Medical Emergency,High,2026-09-24 21:18:00
I01673,Z03,Adyar,12.991903,80.23728,Flooded Road,Critical,2026-09-24 18:08:00
I01674,Z05,South-West Chennai,13.026647,80.176132,Flooded Road,Critical,2026-09-24 08:48:00
I01675,Z03,Adyar,12.996742,80.260741,Flooded Road,High,2026-09-24 09:13:00
I01676,Z05,South-West Chennai,13.021625,80.150516,Medical Emergency,Critical,2026-09-24 09:43:00
I01677,Z01,North Chennai,13.137733,80.267181,Medical Emergency,High,2026-09-24 09:59:00
I01678,Z05,South-West Chennai,13.02936,80.158499,Flooded Road,Moderate,2026-09-24 16:19:00
I01679,Z03,Adyar,13.019881,80.253972,Shelter Request,High,2026-09-24 13:37:00
I01680,Z02,Central Chennai,13.055792,80.26688,Medical Emergency,Low,2026-09-24 13:23:00
I01681,Z04,Velachery,12.970054,80.229025,Flooded Road,High,2026-09-24 12:37:00
I01682,Z01,North Chennai,13.129323,80.291288,Medical Emergency,Critical,2026-09-24 05:45:00
I01683,Z05,South-West Chennai,13.007726,80.191058,Water Rescue,Low,2026-09-24 15:50:00
I01684,Z02,Central Chennai,13.103318,80.258836,Household Evacuation,High,2026-09-24 05:40:00
I01685,Z01,North Chennai,13.129623,80.259963,Medical Emergency,High,2026-09-24 02:17:00
I01686,Z03,Adyar,13.018161,80.244297,Flooded Road,Moderate,2026-09-24 00:24:00
I01687,Z03,Adyar,13.010717,80.288752,Household Evacuation,Moderate,2026-09-24 02:54:00
I01688,Z04,Velachery,12.973204,80.230488,Water Rescue,Critical,2026-09-24 06:32:00
I01689,Z02,Central Chennai,13.072553,80.247815,Water Rescue,Moderate,2026-09-24 17:23:00
I01690,Z05,South-West Chennai,13.010637,80.193095,Medical Emergency,Low,2026-09-24 11:26:00
I01691,Z03,Adyar,12.981131,80.26894,Shelter Request,Critical,2026-09-24 17:54:00
I01692,Z01,North Chennai,13.12991,80.280553,Household Evacuation,Low,2026-09-24 20:23:00
I01693,Z04,Velachery,12.981328,80.222469,Medical Emergency,Critical,2026-09-24 17:03:00
I01694,Z03,Adyar,13.019656,80.239523,Flooded Road,Low,2026-09-24 00:08:00
I01695,Z03,Adyar,13.003881,80.234541,Medical Emergency,Low,2026-09-24 11:38:00
I01696,Z02,Central Chennai,13.122253,80.256687,Household Evacuation,Moderate,2026-09-24 10:48:00
I01697,Z01,North Chennai,13.101336,80.304852,Medical Emergency,Moderate,2026-09-24 18:33:00
I01698,Z01,North Chennai,13.094879,80.238369,Flooded Road,Moderate,2026-09-24 05:38:00
I01699,Z01,North Chennai,13.122272,80.278495,Water Rescue,Low,2026-09-24 13:03:00
I01700,Z02,Central Chennai,13.095177,80.227451,Shelter Request,High,2026-09-24 03:12:00
I01701,Z03,Adyar,12.997611,80.259517,Water Rescue,High,2026-09-24 02:43:00
I01702,Z01,North Chennai,13.15498,80.239898,Flooded Road,High,2026-09-24 17:55:00
I01703,Z03,Adyar,13.031891,80.251017,Medical Emergency,Critical,2026-09-24 09:31:00
I01704,Z03,Adyar,13.028098,80.240654,Household Evacuation,Moderate,2026-09-24 02:55:00
I01705,Z05,South-West Chennai,13.011464,80.202179,Medical Emergency,High,2026-09-24 06:06:00
I01706,Z03,Adyar,12.985188,80.268507,Flooded Road,Critical,2026-09-24 05:50:00
I01707,Z03,Adyar,13.007907,80.26155,Flooded Road,Critical,2026-09-24 20:25:00
I01708,Z04,Velachery,12.969123,80.191742,Medical Emergency,Critical,2026-09-24 10:29:00
I01709,Z04,Velachery,12.974365,80.216389,Flooded Road,High,2026-09-24 02:03:00
I01710,Z02,Central Chennai,13.063554,80.266174,Water Rescue,Moderate,2026-09-24 14:58:00
I01711,Z05,South-West Chennai,13.036891,80.209528,Shelter Request,High,2026-09-24 04:50:00
I01712,Z01,North Chennai,13.120247,80.265252,Shelter Request,Critical,2026-09-24 03:04:00
I01713,Z01,North Chennai,13.098332,80.266052,Shelter Request,High,2026-09-24 00:20:00
I01714,Z02,Central Chennai,13.052379,80.246226,Medical Emergency,Moderate,2026-09-24 12:02:00
I01715,Z04,Velachery,12.983981,80.219285,Flooded Road,Critical,2026-09-24 10:27:00
I01716,Z04,Velachery,13.00867,80.20412,Household Evacuation,High,2026-09-24 03:03:00
I01717,Z02,Central Chennai,13.056546,80.26624,Flooded Road,Moderate,2026-09-24 01:46:00
I01718,Z05,South-West Chennai,12.982249,80.166247,Flooded Road,Moderate,2026-09-24 15:21:00
I01719,Z05,South-West Chennai,13.06743,80.188431,Flooded Road,Low,2026-09-24 17:52:00
I01720,Z03,Adyar,13.047457,80.259222,Medical Emergency,Low,2026-09-24 07:27:00
I01721,Z03,Adyar,13.006448,80.244631,Medical Emergency,Critical,2026-09-24 22:20:00
I01722,Z04,Velachery,12.970215,80.211687,Household Evacuation,High,2026-09-24 01:41:00
I01723,Z01,North Chennai,13.109382,80.297231,Household Evacuation,High,2026-09-24 06:48:00
I01724,Z02,Central Chennai,13.051623,80.255731,Medical Emergency,High,2026-09-24 09:17:00
I01725,Z03,Adyar,12.996579,80.279956,Water Rescue,High,2026-09-24 13:18:00
I01726,Z02,Central Chennai,13.080027,80.291161,Household Evacuation,Moderate,2026-09-24 06:37:00
I01727,Z02,Central Chennai,13.088106,80.289035,Medical Emergency,High,2026-09-24 19:47:00
I01728,Z03,Adyar,12.994968,80.217178,Shelter Request,High,2026-09-24 02:28:00
I01729,Z01,North Chennai,13.100394,80.283385,Flooded Road,Critical,2026-09-24 05:48:00
I01730,Z03,Adyar,12.960315,80.259694,Medical Emergency,Critical,2026-09-24 23:20:00
I01731,Z01,North Chennai,13.145848,80.323115,Water Rescue,High,2026-09-24 08:34:00
I01732,Z04,Velachery,12.988173,80.171098,Household Evacuation,Moderate,2026-09-24 18:12:00
I01733,Z01,North Chennai,13.136995,80.280607,Household Evacuation,Critical,2026-09-24 20:25:00
I01734,Z02,Central Chennai,13.073583,80.248846,Flooded Road,High,2026-09-24 19:08:00
I01735,Z01,North Chennai,13.085058,80.323566,Water Rescue,Moderate,2026-09-24 12:56:00
I01736,Z05,South-West Chennai,13.038405,80.177016,Household Evacuation,Moderate,2026-09-24 23:41:00
I01737,Z03,Adyar,13.01795,80.239806,Household Evacuation,Critical,2026-09-24 03:45:00
I01738,Z01,North Chennai,13.127975,80.317279,Flooded Road,Low,2026-09-24 17:26:00
I01739,Z05,South-West Chennai,13.015131,80.185129,Flooded Road,Moderate,2026-09-24 02:19:00
I01740,Z01,North Chennai,13.136088,80.286831,Flooded Road,Critical,2026-09-24 16:50:00
I01741,Z04,Velachery,12.985413,80.249023,Flooded Road,Moderate,2026-09-24 01:17:00
I01742,Z04,Velachery,12.964017,80.235465,Flooded Road,Critical,2026-09-24 05:01:00
I01743,Z03,Adyar,13.031472,80.280735,Medical Emergency,High,2026-09-24 12:18:00
I01744,Z01,North Chennai,13.111364,80.301144,Medical Emergency,Moderate,2026-09-24 16:27:00
I01745,Z05,South-West Chennai,13.025767,80.180003,Medical Emergency,High,2026-09-24 23:11:00
I01746,Z01,North Chennai,13.096284,80.302371,Household Evacuation,High,2026-09-24 03:15:00
I01747,Z01,North Chennai,13.111043,80.306517,Medical Emergency,High,2026-09-24 22:02:00
I01748,Z03,Adyar,13.003061,80.273583,Household Evacuation,High,2026-09-24 20:21:00
I01749,Z01,North Chennai,13.105746,80.319831,Household Evacuation,Moderate,2026-09-24 11:14:00
I01750,Z04,Velachery,12.993265,80.234906,Medical Emergency,High,2026-09-24 23:48:00
I01751,Z01,North Chennai,13.125683,80.278566,Flooded Road,Moderate,2026-09-24 20:36:00
I01752,Z05,South-West Chennai,13.015852,80.17239,Flooded Road,Moderate,2026-09-24 04:55:00
I01753,Z04,Velachery,12.96876,80.191438,Water Rescue,Critical,2026-09-24 14:55:00
I01754,Z05,South-West Chennai,13.037023,80.143293,Medical Emergency,High,2026-09-24 20:32:00
I01755,Z04,Velachery,12.937128,80.220697,Medical Emergency,Critical,2026-09-24 08:33:00
I01756,Z04,Velachery,12.966148,80.225441,Water Rescue,Low,2026-09-24 05:32:00
I01757,Z03,Adyar,13.025565,80.248469,Water Rescue,High,2026-09-24 05:00:00
I01758,Z05,South-West Chennai,13.028404,80.169638,Shelter Request,Low,2026-09-24 18:49:00
I01759,Z04,Velachery,12.991575,80.25086,Shelter Request,High,2026-09-24 04:02:00
I01760,Z05,South-West Chennai,13.01647,80.171225,Shelter Request,Critical,2026-09-24 04:22:00
I01761,Z03,Adyar,13.001274,80.216744,Water Rescue,High,2026-09-24 06:03:00
I01762,Z05,South-West Chennai,13.030637,80.179736,Water Rescue,High,2026-09-24 09:00:00
I01763,Z04,Velachery,13.034785,80.219365,Household Evacuation,Critical,2026-09-24 03:21:00
I01764,Z02,Central Chennai,13.051873,80.266222,Water Rescue,High,2026-09-24 05:13:00
I01765,Z05,South-West Chennai,13.009761,80.183741,Flooded Road,Moderate,2026-09-24 00:43:00
I01766,Z01,North Chennai,13.09592,80.232496,Flooded Road,Critical,2026-09-24 19:56:00
I01767,Z02,Central Chennai,13.084286,80.30592,Water Rescue,High,2026-09-24 23:41:00
I01768,Z05,South-West Chennai,13.032031,80.180448,Shelter Request,High,2026-09-24 03:06:00
I01769,Z04,Velachery,12.989328,80.208424,Water Rescue,High,2026-09-24 11:34:00
I01770,Z03,Adyar,13.009828,80.279808,Medical Emergency,Moderate,2026-09-24 01:31:00
I01771,Z04,Velachery,12.968237,80.222564,Household Evacuation,High,2026-09-24 22:03:00
I01772,Z04,Velachery,12.995201,80.213425,Household Evacuation,High,2026-09-24 07:05:00
I01773,Z03,Adyar,13.007206,80.256321,Shelter Request,Critical,2026-09-24 10:32:00
I01774,Z02,Central Chennai,13.09129,80.276066,Flooded Road,High,2026-09-24 22:43:00
I01775,Z03,Adyar,13.006977,80.294588,Flooded Road,High,2026-09-24 08:49:00
I01776,Z04,Velachery,13.004844,80.235551,Flooded Road,Critical,2026-09-24 02:51:00
I01777,Z05,South-West Chennai,13.034026,80.182582,Shelter Request,High,2026-09-24 14:10:00
I01778,Z04,Velachery,12.992252,80.248227,Flooded Road,Critical,2026-09-24 14:43:00
I01779,Z05,South-West Chennai,13.000415,80.154546,Flooded Road,Moderate,2026-09-24 01:39:00
I01780,Z05,South-West Chennai,13.002259,80.188164,Flooded Road,Moderate,2026-09-24 05:26:00
I01781,Z02,Central Chennai,13.099229,80.271539,Medical Emergency,High,2026-09-24 07:36:00
I01782,Z04,Velachery,12.958709,80.237611,Flooded Road,High,2026-09-24 10:53:00
I01783,Z01,North Chennai,13.120759,80.281526,Flooded Road,Moderate,2026-09-24 05:43:00
I01784,Z02,Central Chennai,13.088288,80.301171,Medical Emergency,Moderate,2026-09-24 11:19:00
I01785,Z02,Central Chennai,13.095863,80.243659,Medical Emergency,Low,2026-09-24 10:33:00
I01786,Z02,Central Chennai,13.088525,80.243273,Medical Emergency,Moderate,2026-09-24 22:46:00
I01787,Z03,Adyar,12.96909,80.245519,Medical Emergency,Moderate,2026-09-24 05:53:00
I01788,Z01,North Chennai,13.081786,80.320195,Household Evacuation,High,2026-09-24 02:15:00
I01789,Z01,North Chennai,13.128035,80.259712,Household Evacuation,High,2026-09-24 17:25:00
I01790,Z03,Adyar,12.99527,80.259802,Flooded Road,Moderate,2026-09-24 04:56:00
I01791,Z05,South-West Chennai,13.042183,80.162855,Water Rescue,High,2026-09-24 08:40:00
I01792,Z04,Velachery,12.978751,80.199285,Flooded Road,High,2026-09-24 05:47:00
I01793,Z03,Adyar,13.031736,80.235964,Household Evacuation,Moderate,2026-09-24 07:47:00
I01794,Z01,North Chennai,13.117529,80.274634,Household Evacuation,Moderate,2026-09-24 16:36:00
I01795,Z02,Central Chennai,13.099548,80.271659,Medical Emergency,High,2026-09-24 12:10:00
I01796,Z03,Adyar,13.025284,80.243356,Flooded Road,High,2026-09-24 00:50:00
I01797,Z02,Central Chennai,13.071832,80.248073,Water Rescue,Moderate,2026-09-24 01:55:00
I01798,Z01,North Chennai,13.057655,80.293746,Household Evacuation,High,2026-09-24 12:50:00
I01799,Z01,North Chennai,13.11609,80.267229,Household Evacuation,Moderate,2026-09-24 23:29:00
I01800,Z03,Adyar,12.996727,80.220318,Water Rescue,High,2026-09-24 22:24:00
I01801,Z04,Velachery,12.940784,80.23568,Flooded Road,Moderate,2026-09-24 11:24:00
I01802,Z05,South-West Chennai,13.033126,80.174036,Flooded Road,Critical,2026-09-24 17:13:00
I01803,Z02,Central Chennai,13.075532,80.280075,Water Rescue,Moderate,2026-09-24 04:39:00
I01804,Z01,North Chennai,13.110293,80.320483,Shelter Request,High,2026-09-24 23:58:00
I01805,Z05,South-West Chennai,13.02101,80.2016,Household Evacuation,High,2026-09-24 18:38:00
I01806,Z04,Velachery,12.984948,80.237489,Household Evacuation,High,2026-09-24 12:02:00
I01807,Z02,Central Chennai,13.073655,80.294863,Medical Emergency,High,2026-09-24 18:27:00
I01808,Z01,North Chennai,13.144317,80.286511,Water Rescue,High,2026-09-24 02:20:00
I01809,Z01,North Chennai,13.13207,80.286188,Shelter Request,Moderate,2026-09-24 11:49:00
I01810,Z05,South-West Chennai,13.01284,80.194491,Water Rescue,Moderate,2026-09-24 12:41:00
I01811,Z02,Central Chennai,13.098777,80.265257,Flooded Road,Critical,2026-09-24 21:55:00
I01812,Z01,North Chennai,13.132776,80.276989,Medical Emergency,Moderate,2026-09-24 04:57:00
I01813,Z04,Velachery,12.974784,80.222095,Household Evacuation,Critical,2026-09-24 17:08:00
I01814,Z03,Adyar,13.008808,80.257004,Medical Emergency,Moderate,2026-09-24 11:03:00
I01815,Z05,South-West Chennai,13.008886,80.185312,Flooded Road,High,2026-09-24 23:10:00
I01816,Z03,Adyar,13.024486,80.264871,Medical Emergency,High,2026-09-24 11:25:00
I01817,Z03,Adyar,12.996371,80.262459,Flooded Road,Moderate,2026-09-24 05:39:00
I01818,Z03,Adyar,12.985404,80.228846,Flooded Road,High,2026-09-24 10:49:00
I01819,Z03,Adyar,13.033008,80.253481,Medical Emergency,High,2026-09-24 18:36:00
I01820,Z05,South-West Chennai,13.01846,80.171697,Water Rescue,High,2026-09-24 18:43:00
I01821,Z01,North Chennai,13.096213,80.282053,Medical Emergency,Moderate,2026-09-24 15:27:00
I01822,Z03,Adyar,12.991286,80.264186,Household Evacuation,High,2026-09-24 00:17:00
I01823,Z01,North Chennai,13.120783,80.278493,Flooded Road,Critical,2026-09-24 11:24:00
I01824,Z01,North Chennai,13.114679,80.298193,Household Evacuation,High,2026-09-24 17:30:00
I01825,Z05,South-West Chennai,13.009736,80.151964,Household Evacuation,Critical,2026-09-24 06:26:00
I01826,Z04,Velachery,12.966916,80.186834,Household Evacuation,High,2026-09-24 02:42:00
I01827,Z04,Velachery,12.976402,80.182142,Shelter Request,Moderate,2026-09-24 07:55:00
I01828,Z05,South-West Chennai,12.993184,80.143498,Shelter Request,Low,2026-09-24 18:25:00
I01829,Z05,South-West Chennai,13.022045,80.193531,Medical Emergency,Critical,2026-09-24 12:00:00
I01830,Z03,Adyar,13.01756,80.241332,Water Rescue,High,2026-09-24 15:29:00
I01831,Z05,South-West Chennai,13.0354,80.149579,Medical Emergency,Critical,2026-09-24 12:59:00
I01832,Z03,Adyar,13.037705,80.245168,Flooded Road,High,2026-09-24 03:38:00
I01833,Z01,North Chennai,13.151651,80.316124,Flooded Road,High,2026-09-24 23:02:00
I01834,Z05,South-West Chennai,13.043519,80.154835,Household Evacuation,High,2026-09-24 19:31:00
I01835,Z02,Central Chennai,13.060962,80.256172,Medical Emergency,Moderate,2026-09-24 03:02:00
I01836,Z05,South-West Chennai,13.018554,80.170498,Flooded Road,High,2026-09-24 00:50:00
I01837,Z02,Central Chennai,13.073991,80.299772,Water Rescue,High,2026-09-24 05:25:00
I01838,Z01,North Chennai,13.094934,80.277856,Medical Emergency,Critical,2026-09-24 08:28:00
I01839,Z02,Central Chennai,13.076233,80.286921,Household Evacuation,Critical,2026-09-24 08:30:00
I01840,Z05,South-West Chennai,13.000654,80.201812,Shelter Request,Low,2026-09-24 12:31:00
I01841,Z02,Central Chennai,13.099955,80.273347,Water Rescue,Low,2026-09-24 21:35:00
I01842,Z02,Central Chennai,13.064683,80.273199,Medical Emergency,High,2026-09-24 18:58:00
I01843,Z03,Adyar,12.998245,80.23223,Shelter Request,Moderate,2026-09-24 20:54:00
I01844,Z05,South-West Chennai,13.00641,80.185429,Household Evacuation,Critical,2026-09-24 00:01:00
I01845,Z03,Adyar,13.00616,80.288416,Water Rescue,Critical,2026-09-24 07:48:00
I01846,Z01,North Chennai,13.126173,80.289958,Flooded Road,Moderate,2026-09-24 21:03:00
I01847,Z02,Central Chennai,13.05888,80.249916,Water Rescue,Critical,2026-09-24 08:50:00
I01848,Z02,Central Chennai,13.065941,80.258253,Flooded Road,Critical,2026-09-24 15:15:00
I01849,Z04,Velachery,13.011693,80.183303,Medical Emergency,High,2026-09-24 03:58:00
I01850,Z02,Central Chennai,13.039984,80.290128,Flooded Road,High,2026-09-24 16:00:00
I01851,Z05,South-West Chennai,13.001842,80.19725,Medical Emergency,High,2026-09-24 09:03:00
I01852,Z02,Central Chennai,13.101476,80.268619,Medical Emergency,High,2026-09-24 11:38:00
I01853,Z02,Central Chennai,13.092327,80.273652,Water Rescue,Critical,2026-09-24 04:18:00
I01854,Z04,Velachery,12.990958,80.220315,Flooded Road,High,2026-09-24 04:37:00
I01855,Z05,South-West Chennai,13.016205,80.159378,Household Evacuation,Low,2026-09-24 10:38:00
I01856,Z04,Velachery,12.979706,80.212699,Flooded Road,High,2026-09-24 02:09:00
I01857,Z01,North Chennai,13.132027,80.298863,Household Evacuation,Low,2026-09-24 15:47:00
I01858,Z05,South-West Chennai,13.007243,80.158159,Household Evacuation,High,2026-09-24 10:09:00
I01859,Z02,Central Chennai,13.11387,80.251714,Medical Emergency,High,2026-09-24 18:14:00
I01860,Z01,North Chennai,13.122866,80.303274,Household Evacuation,Moderate,2026-09-24 13:22:00
I01861,Z02,Central Chennai,13.062486,80.241929,Household Evacuation,High,2026-09-24 22:04:00
I01862,Z05,South-West Chennai,13.019708,80.143831,Flooded Road,High,2026-09-24 16:13:00
I01863,Z03,Adyar,12.999361,80.223976,Flooded Road,High,2026-09-24 11:55:00
I01864,Z04,Velachery,12.996534,80.269097,Household Evacuation,Moderate,2026-09-24 10:00:00
I01865,Z02,Central Chennai,13.071756,80.307218,Medical Emergency,High,2026-09-24 15:55:00
I01866,Z01,North Chennai,13.120012,80.290538,Water Rescue,High,2026-09-24 08:00:00
I01867,Z05,South-West Chennai,13.041121,80.172052,Flooded Road,Low,2026-09-24 02:38:00
I01868,Z01,North Chennai,13.1123,80.286731,Shelter Request,High,2026-09-24 07:46:00
I01869,Z01,North Chennai,13.10328,80.269654,Flooded Road,Low,2026-09-24 20:16:00
I01870,Z04,Velachery,12.990754,80.238738,Medical Emergency,Moderate,2026-09-24 14:34:00
I01871,Z05,South-West Chennai,13.013552,80.153408,Flooded Road,Moderate,2026-09-24 21:30:00
I01872,Z02,Central Chennai,13.069485,80.227768,Flooded Road,Moderate,2026-09-24 01:36:00
I01873,Z03,Adyar,13.006284,80.248203,Shelter Request,Moderate,2026-09-24 09:34:00
