accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
12829,Chennai,Tamil Nadu,12.833346,80.220794,2024-02-09,16:00,16,Friday,0,urban,6,1,rain,low,39,low,drunk driving,major,4,3,0,,0.45
12835,Chennai,Tamil Nadu,12.831109,80.156496,2023-01-05,19:00,19,Thursday,0,rural,5,1,clear,high,29,high,drunk driving,minor,5,5,1,,0.45
12839,Chennai,Tamil Nadu,13.026848,80.243879,2022-02-16,1:00,1,Wednesday,0,urban,2,1,fog,low,19,high,drunk driving,minor,2,0,0,,0.65
12851,Chennai,Tamil Nadu,12.968565,80.148948,2023-07-29,23:00,23,Saturday,1,rural,6,0,clear,high,32,high,distraction,fatal,5,5,0,,0.5
12856,Chennai,Tamil Nadu,13.093869,80.295687,2024-07-13,15:00,15,Saturday,1,rural,5,0,rain,medium,17,medium,overspeeding,minor,2,1,0,,0.25
12867,Chennai,Tamil Nadu,12.94758,80.184054,2022-10-25,9:00,9,Tuesday,0,rural,6,1,fog,low,31,high,drunk driving,minor,4,3,1,,0.8
12870,Chennai,Tamil Nadu,13.178112,80.297999,2023-11-08,20:00,20,Wednesday,0,rural,6,1,clear,high,40,high,drunk driving,minor,1,0,0,,0.3
12875,Chennai,Tamil Nadu,13.136361,80.119296,2022-09-15,8:00,8,Thursday,0,rural,1,1,rain,medium,36,medium,overspeeding,fatal,4,4,1,,0.6
12876,Chennai,Tamil Nadu,13.150916,80.283619,2024-11-06,9:00,9,Wednesday,0,highway,6,1,rain,low,39,medium,drunk driving,major,1,0,1,,0.6
12880,Chennai,Tamil Nadu,13.150888,80.270501,2022-11-03,19:00,19,Thursday,0,highway,3,1,rain,low,39,high,distraction,minor,3,2,1,,0.8
12902,Chennai,Tamil Nadu,12.985379,80.270569,2023-11-21,13:00,13,Tuesday,0,urban,3,0,rain,medium,40,low,overspeeding,minor,4,0,0,,0.25
12903,Chennai,Tamil Nadu,13.195001,80.229505,2022-07-10,1:00,1,Sunday,1,highway,3,0,fog,low,39,low,weather,minor,3,0,0,,0.45
12905,Chennai,Tamil Nadu,13.085415,80.289871,2024-10-20,8:00,8,Sunday,1,rural,3,1,clear,high,27,medium,overspeeding,major,4,2,1,,0.25
12916,Chennai,Tamil Nadu,12.852457,80.292709,2022-11-07,0:00,0,Monday,0,highway,4,0,fog,low,39,low,overspeeding,major,4,3,0,,0.45
12918,Chennai,Tamil Nadu,12.965845,80.165688,2025-02-09,7:00,7,Sunday,1,rural,5,0,fog,low,29,medium,drunk driving,fatal,2,2,0,,0.65
12921,Chennai,Tamil Nadu,12.811634,80.123316,2022-05-26,21:00,21,Thursday,0,highway,4,0,rain,medium,17,medium,overspeeding,minor,4,1,0,,0.25
12924,Chennai,Tamil Nadu,12.89541,80.166982,2024-08-13,13:00,13,Tuesday,0,highway,4,0,fog,low,30,high,drunk driving,minor,2,2,0,,0.65
12938,Chennai,Tamil Nadu,13.167099,80.128024,2024-01-18,20:00,20,Thursday,0,urban,1,1,rain,low,30,medium,drunk driving,minor,4,0,0,,0.45
12942,Chennai,Tamil Nadu,13.161844,80.260374,2023-03-03,22:00,22,Friday,0,urban,1,0,fog,low,20,low,weather,minor,5,2,0,,0.45
12948,Chennai,Tamil Nadu,12.962523,80.283353,2024-06-22,12:00,12,Saturday,1,highway,3,1,rain,medium,25,high,drunk driving,minor,4,2,0,,0.45
12955,Chennai,Tamil Nadu,13.087712,80.208296,2022-07-23,15:00,15,Saturday,1,rural,1,1,clear,high,16,medium,overspeeding,major,1,1,0,,0.1
12957,Chennai,Tamil Nadu,12.853724,80.134211,2022-02-04,10:00,10,Friday,0,urban,3,0,fog,low,36,medium,overspeeding,minor,3,0,1,,0.6
12967,Chennai,Tamil Nadu,12.976507,80.195901,2024-07-10,17:00,17,Wednesday,0,highway,6,0,fog,low,23,high,weather,minor,3,1,1,,0.8
12977,Chennai,Tamil Nadu,13.02009,80.268284,2023-03-22,23:00,23,Wednesday,0,rural,5,0,clear,high,24,medium,drunk driving,major,2,0,0,,0.1
12994,Chennai,Tamil Nadu,12.887348,80.211761,2023-03-30,4:00,4,Thursday,0,highway,3,1,rain,medium,22,low,distraction,major,3,3,0,,0.25
13014,Chennai,Tamil Nadu,12.88784,80.197874,2023-05-05,13:00,13,Friday,0,rural,2,0,clear,high,32,medium,poor road,minor,4,4,0,,0.1
13015,Chennai,Tamil Nadu,12.857455,80.136116,2023-02-18,2:00,2,Saturday,1,highway,3,1,clear,high,23,low,weather,minor,3,3,0,,0.1
13023,Chennai,Tamil Nadu,12.967702,80.295155,2024-08-13,12:00,12,Tuesday,0,highway,2,1,rain,low,31,high,poor road,major,2,2,0,,0.65
13028,Chennai,Tamil Nadu,13.126716,80.156956,2024-04-13,4:00,4,Saturday,1,rural,5,0,rain,low,16,low,drunk driving,major,2,1,0,,0.45
13030,Chennai,Tamil Nadu,12.812191,80.142315,2022-08-21,20:00,20,Sunday,1,highway,3,1,clear,high,22,high,distraction,minor,2,2,0,,0.3
13040,Chennai,Tamil Nadu,13.139122,80.24962,2023-08-04,14:00,14,Friday,0,rural,5,0,clear,high,25,low,drunk driving,minor,5,2,0,,0.1
13054,Chennai,Tamil Nadu,13.179898,80.112331,2023-05-31,19:00,19,Wednesday,0,rural,6,0,clear,high,37,medium,weather,major,1,0,1,,0.25
13082,Chennai,Tamil Nadu,13.175725,80.196125,2022-08-02,14:00,14,Tuesday,0,rural,4,0,rain,medium,39,medium,distraction,fatal,5,5,0,,0.45
13105,Chennai,Tamil Nadu,12.965027,80.149211,2022-07-08,13:00,13,Friday,0,highway,5,0,fog,low,26,medium,drunk driving,major,4,3,0,,0.45
13111,Chennai,Tamil Nadu,12.965089,80.146046,2024-01-18,5:00,5,Thursday,0,urban,6,1,fog,low,30,low,drunk driving,minor,2,2,0,,0.45
13112,Chennai,Tamil Nadu,13.171261,80.192267,2023-08-29,16:00,16,Tuesday,0,urban,1,1,fog,low,38,low,weather,minor,2,0,0,,0.45
13116,Chennai,Tamil Nadu,12.806813,80.192773,2023-05-30,5:00,5,Tuesday,0,urban,2,0,fog,low,20,low,distraction,minor,5,2,0,,0.45
13128,Chennai,Tamil Nadu,13.131103,80.257868,2025-02-24,23:00,23,Monday,0,urban,4,0,fog,low,33,low,poor road,major,2,2,0,,0.45
13131,Chennai,Tamil Nadu,12.975673,80.121732,2024-08-10,2:00,2,Saturday,1,urban,2,1,clear,high,20,low,weather,major,5,1,0,,0.1
13142,Chennai,Tamil Nadu,12.831189,80.192564,2022-09-26,16:00,16,Monday,0,highway,2,0,rain,low,27,low,drunk driving,fatal,2,2,0,,0.65
13152,Chennai,Tamil Nadu,12.992053,80.168095,2022-01-26,1:00,1,Wednesday,0,rural,5,0,fog,low,40,low,weather,major,5,5,0,,0.45
13159,Chennai,Tamil Nadu,13.049683,80.244644,2023-05-17,11:00,11,Wednesday,0,rural,2,0,clear,high,31,low,drunk driving,minor,5,3,0,,0.1
13182,Chennai,Tamil Nadu,13.064044,80.263184,2022-03-08,4:00,4,Tuesday,0,highway,6,0,fog,low,18,low,drunk driving,minor,3,0,0,,0.45
13195,Chennai,Tamil Nadu,12.928537,80.229234,2022-06-23,9:00,9,Thursday,0,urban,3,1,rain,medium,20,high,poor road,major,1,1,1,,0.6
13196,Chennai,Tamil Nadu,13.081149,80.198629,2024-02-23,18:00,18,Friday,0,urban,4,0,fog,low,38,high,distraction,major,3,0,1,,0.8
13197,Chennai,Tamil Nadu,13.122178,80.294473,2022-09-10,22:00,22,Saturday,1,urban,3,0,clear,high,27,low,poor road,minor,1,1,0,,0.1
13212,Chennai,Tamil Nadu,13.187612,80.222992,2022-09-01,4:00,4,Thursday,0,urban,2,1,fog,low,33,low,weather,major,1,0,0,,0.45
13228,Chennai,Tamil Nadu,12.853393,80.104599,2024-10-07,17:00,17,Monday,0,highway,4,1,rain,low,28,high,overspeeding,minor,2,1,1,,0.8
13229,Chennai,Tamil Nadu,13.145466,80.234747,2023-07-06,1:00,1,Thursday,0,rural,5,1,fog,low,24,medium,overspeeding,fatal,4,4,0,,0.65
13234,Chennai,Tamil Nadu,12.87009,80.290313,2023-08-23,0:00,0,Wednesday,0,highway,5,1,clear,high,27,low,poor road,minor,5,4,0,,0.1
13236,Chennai,Tamil Nadu,12.922886,80.296839,2023-04-27,19:00,19,Thursday,0,highway,1,1,rain,medium,24,high,overspeeding,major,2,1,1,,0.6
13241,Chennai,Tamil Nadu,13.101871,80.186764,2023-02-10,4:00,4,Friday,0,rural,5,0,clear,high,37,low,drunk driving,minor,4,4,0,,0.1
13242,Chennai,Tamil Nadu,12.995013,80.172539,2024-01-18,6:00,6,Thursday,0,rural,5,1,clear,high,28,medium,distraction,minor,5,3,0,,0.1
13244,Chennai,Tamil Nadu,13.176601,80.150477,2023-11-02,21:00,21,Thursday,0,rural,5,1,clear,high,29,low,weather,fatal,2,2,0,,0.3
13247,Chennai,Tamil Nadu,13.111386,80.145106,2024-08-03,4:00,4,Saturday,1,rural,5,0,rain,low,26,medium,poor road,minor,1,1,0,,0.45
13254,Chennai,Tamil Nadu,13.028347,80.235216,2023-01-09,5:00,5,Monday,0,urban,6,0,rain,medium,27,high,poor road,minor,5,0,0,,0.45
13261,Chennai,Tamil Nadu,13.119425,80.183125,2023-06-04,16:00,16,Sunday,1,urban,2,0,fog,low,35,medium,drunk driving,fatal,4,4,0,,0.65
13265,Chennai,Tamil Nadu,12.883825,80.14831,2024-02-23,8:00,8,Friday,0,rural,6,0,fog,low,18,low,overspeeding,major,2,0,1,,0.6
13294,Chennai,Tamil Nadu,12.873761,80.104533,2022-09-04,5:00,5,Sunday,1,urban,1,1,rain,low,24,high,poor road,minor,4,2,0,,0.65
13300,Chennai,Tamil Nadu,13.154857,80.259716,2023-04-25,20:00,20,Tuesday,0,urban,5,1,clear,high,34,medium,poor road,minor,5,2,0,,0.1
13301,Chennai,Tamil Nadu,13.158031,80.28661,2022-06-11,7:00,7,Saturday,1,highway,1,0,rain,low,39,high,poor road,minor,3,0,0,,0.65
13306,Chennai,Tamil Nadu,13.143126,80.111435,2025-04-07,13:00,13,Monday,0,highway,5,0,rain,low,29,low,drunk driving,major,4,0,0,,0.45
13307,Chennai,Tamil Nadu,12.86642,80.247011,2022-04-11,15:00,15,Monday,0,rural,5,1,clear,high,18,medium,overspeeding,minor,4,3,0,,0.1
13308,Chennai,Tamil Nadu,12.935516,80.290446,2022-05-30,19:00,19,Monday,0,urban,1,0,fog,low,20,medium,drunk driving,minor,3,1,1,,0.6
13314,Chennai,Tamil Nadu,13.184891,80.192189,2022-06-18,7:00,7,Saturday,1,highway,2,0,fog,low,40,medium,poor road,minor,4,3,0,,0.45
13325,Chennai,Tamil Nadu,13.051258,80.103184,2023-07-29,9:00,9,Saturday,1,urban,1,1,fog,low,15,high,overspeeding,major,4,1,1,,0.8
13332,Chennai,Tamil Nadu,13.024471,80.114351,2022-09-09,1:00,1,Friday,0,highway,6,1,fog,low,19,low,poor road,minor,1,0,0,,0.45
13333,Chennai,Tamil Nadu,12.988246,80.230443,2025-03-25,17:00,17,Tuesday,0,urban,1,0,rain,low,29,high,poor road,minor,3,1,1,,0.8
13341,Chennai,Tamil Nadu,13.182327,80.160139,2023-04-22,14:00,14,Saturday,1,urban,4,1,fog,low,33,high,drunk driving,major,5,5,0,Eid,0.75
13351,Chennai,Tamil Nadu,13.118676,80.26437,2023-03-07,11:00,11,Tuesday,0,rural,5,0,fog,low,16,medium,drunk driving,minor,4,2,0,,0.45
13353,Chennai,Tamil Nadu,13.052711,80.15408,2022-02-05,16:00,16,Saturday,1,rural,6,0,fog,low,36,medium,overspeeding,major,5,3,0,,0.45
13354,Chennai,Tamil Nadu,13.017286,80.248118,2023-04-02,13:00,13,Sunday,1,highway,2,1,fog,low,29,low,poor road,major,3,0,0,,0.45
13360,Chennai,Tamil Nadu,13.049284,80.173524,2023-06-17,7:00,7,Saturday,1,rural,6,1,fog,low,29,medium,drunk driving,fatal,5,5,0,,0.65
13361,Chennai,Tamil Nadu,13.146122,80.136593,2023-06-24,6:00,6,Saturday,1,rural,1,1,clear,high,37,high,overspeeding,minor,4,1,0,,0.3
13364,Chennai,Tamil Nadu,13.028769,80.221408,2022-06-11,12:00,12,Saturday,1,urban,2,1,clear,high,31,high,poor road,fatal,5,5,0,,0.5
13370,Chennai,Tamil Nadu,13.141882,80.243839,2024-10-28,20:00,20,Monday,0,highway,5,0,clear,high,31,high,drunk driving,major,4,2,0,,0.3
13374,Chennai,Tamil Nadu,13.12483,80.128971,2023-12-23,3:00,3,Saturday,1,urban,5,1,clear,high,32,medium,poor road,minor,5,5,0,,0.1
13382,Chennai,Tamil Nadu,13.174736,80.296224,2022-04-21,5:00,5,Thursday,0,urban,3,1,clear,high,24,high,poor road,minor,3,1,0,,0.3
13384,Chennai,Tamil Nadu,13.11371,80.129011,2023-05-17,22:00,22,Wednesday,0,rural,6,0,fog,low,29,high,poor road,minor,3,3,0,,0.65
13390,Chennai,Tamil Nadu,12.857817,80.141229,2024-12-06,7:00,7,Friday,0,urban,6,1,rain,low,29,high,drunk driving,major,2,0,0,,0.65
13392,Chennai,Tamil Nadu,12.849132,80.268607,2023-08-18,18:00,18,Friday,0,rural,5,1,clear,high,26,high,weather,major,4,4,1,,0.45
13393,Chennai,Tamil Nadu,13.106673,80.189015,2025-03-15,12:00,12,Saturday,1,highway,3,1,clear,high,19,high,poor road,major,1,1,0,,0.3
13394,Chennai,Tamil Nadu,12.993408,80.289274,2023-07-10,17:00,17,Monday,0,rural,1,0,rain,low,32,high,distraction,minor,1,1,1,,0.8
13414,Chennai,Tamil Nadu,12.868863,80.161858,2022-12-22,15:00,15,Thursday,0,urban,6,1,fog,low,36,high,drunk driving,major,3,1,0,,0.65
13415,Chennai,Tamil Nadu,13.057102,80.179772,2022-10-15,10:00,10,Saturday,1,rural,2,0,rain,medium,20,medium,poor road,fatal,5,5,1,,0.6
13418,Chennai,Tamil Nadu,12.841634,80.154449,2024-10-10,6:00,6,Thursday,0,highway,5,0,clear,high,37,low,distraction,fatal,5,5,0,,0.3
13426,Chennai,Tamil Nadu,12.972081,80.212188,2023-12-09,5:00,5,Saturday,1,rural,2,0,fog,low,15,low,poor road,minor,5,0,0,,0.45
13427,Chennai,Tamil Nadu,13.057738,80.257326,2023-12-08,14:00,14,Friday,0,highway,6,0,rain,medium,19,medium,overspeeding,minor,4,1,0,,0.25
13443,Chennai,Tamil Nadu,12.919143,80.149866,2022-10-11,8:00,8,Tuesday,0,highway,2,1,fog,low,30,high,drunk driving,major,3,2,1,,0.8
13464,Chennai,Tamil Nadu,12.925918,80.229733,2022-01-17,6:00,6,Monday,0,highway,3,1,clear,high,24,low,weather,minor,5,5,0,,0.1
13468,Chennai,Tamil Nadu,13.014101,80.1717,2024-06-25,13:00,13,Tuesday,0,highway,1,0,rain,low,17,low,drunk driving,major,4,1,0,,0.45
13469,Chennai,Tamil Nadu,12.886495,80.169046,2024-02-03,2:00,2,Saturday,1,highway,6,0,fog,low,17,low,distraction,major,1,0,0,,0.45
13477,Chennai,Tamil Nadu,12.85436,80.229715,2024-01-14,2:00,2,Sunday,1,highway,3,0,rain,medium,38,medium,overspeeding,major,5,0,0,,0.25
13492,Chennai,Tamil Nadu,13.07037,80.230058,2024-05-13,8:00,8,Monday,0,rural,2,0,rain,low,16,medium,drunk driving,minor,1,1,1,,0.6
13510,Chennai,Tamil Nadu,12.881423,80.161193,2023-01-18,9:00,9,Wednesday,0,highway,4,0,fog,low,25,medium,poor road,minor,2,0,1,,0.6
13512,Chennai,Tamil Nadu,13.088466,80.296021,2023-11-26,10:00,10,Sunday,1,urban,1,1,fog,low,17,high,distraction,major,3,2,1,,0.8
13513,Chennai,Tamil Nadu,12.811355,80.238355,2023-12-25,13:00,13,Monday,0,rural,5,1,rain,medium,27,high,overspeeding,minor,5,3,0,,0.45
13532,Chennai,Tamil Nadu,12.971747,80.294139,2024-03-02,2:00,2,Saturday,1,rural,3,1,fog,low,25,low,distraction,minor,2,0,0,,0.45
13534,Chennai,Tamil Nadu,13.03233,80.157759,2024-06-21,22:00,22,Friday,0,rural,3,1,clear,high,32,high,drunk driving,fatal,1,1,0,,0.5
13539,Chennai,Tamil Nadu,13.041202,80.281153,2022-02-19,7:00,7,Saturday,1,rural,3,1,fog,low,23,high,distraction,fatal,1,1,0,,0.85
13557,Chennai,Tamil Nadu,12.908017,80.140963,2024-07-30,21:00,21,Tuesday,0,highway,2,1,clear,high,28,low,poor road,minor,1,0,0,,0.1
13575,Chennai,Tamil Nadu,12.93234,80.268296,2025-04-12,19:00,19,Saturday,1,highway,3,1,rain,low,39,high,poor road,major,1,0,1,,0.8
13576,Chennai,Tamil Nadu,12.908523,80.248354,2022-05-13,11:00,11,Friday,0,urban,5,0,rain,medium,31,high,drunk driving,minor,1,0,0,,0.45
13577,Chennai,Tamil Nadu,12.849379,80.172653,2023-12-09,16:00,16,Saturday,1,urban,2,0,rain,medium,18,medium,weather,major,4,3,0,,0.25
13601,Chennai,Tamil Nadu,13.091398,80.193519,2024-06-19,8:00,8,Wednesday,0,highway,3,1,clear,high,22,medium,weather,minor,5,1,1,,0.25
13604,Chennai,Tamil Nadu,12.880603,80.201582,2022-06-01,12:00,12,Wednesday,0,urban,6,0,rain,medium,17,high,overspeeding,major,3,1,0,,0.45
13620,Chennai,Tamil Nadu,13.10265,80.102363,2024-11-02,22:00,22,Saturday,1,rural,2,0,fog,low,32,low,drunk driving,major,2,2,0,,0.45
13622,Chennai,Tamil Nadu,13.148938,80.220411,2024-10-16,12:00,12,Wednesday,0,rural,4,0,clear,high,37,low,distraction,minor,2,2,0,,0.1
13623,Chennai,Tamil Nadu,13.004378,80.274034,2023-07-03,22:00,22,Monday,0,urban,6,1,rain,low,20,medium,weather,major,2,2,0,,0.45
13627,Chennai,Tamil Nadu,13.047202,80.145127,2025-02-19,5:00,5,Wednesday,0,rural,2,1,rain,low,37,high,overspeeding,major,1,0,0,,0.65
13639,Chennai,Tamil Nadu,12.877742,80.288727,2022-07-16,4:00,4,Saturday,1,highway,3,1,rain,medium,29,medium,drunk driving,fatal,3,3,0,,0.45
13642,Chennai,Tamil Nadu,13.038905,80.185469,2024-12-07,6:00,6,Saturday,1,urban,3,0,fog,low,23,medium,distraction,major,4,2,0,,0.45
13643,Chennai,Tamil Nadu,13.119173,80.291065,2025-02-03,16:00,16,Monday,0,urban,1,1,rain,low,29,low,drunk driving,major,5,2,0,,0.45
13645,Chennai,Tamil Nadu,12.877272,80.279205,2023-01-11,18:00,18,Wednesday,0,highway,4,1,rain,low,27,low,overspeeding,fatal,3,3,1,,0.8
13649,Chennai,Tamil Nadu,12.817413,80.140494,2024-09-03,21:00,21,Tuesday,0,urban,5,0,rain,medium,24,medium,distraction,minor,3,2,0,,0.25
13691,Chennai,Tamil Nadu,12.978496,80.241726,2022-01-14,18:00,18,Friday,0,highway,2,0,rain,medium,39,medium,overspeeding,minor,3,1,1,,0.4
13708,Chennai,Tamil Nadu,13.062309,80.276004,2024-12-26,4:00,4,Thursday,0,urban,3,0,rain,medium,28,low,weather,major,5,2,0,,0.25
13711,Chennai,Tamil Nadu,12.839816,80.194798,2023-11-28,0:00,0,Tuesday,0,rural,2,0,clear,high,23,low,poor road,major,1,0,0,,0.1
13716,Chennai,Tamil Nadu,12.982977,80.295456,2024-12-30,10:00,10,Monday,0,highway,2,1,rain,medium,19,medium,weather,minor,2,1,1,,0.4
13724,Chennai,Tamil Nadu,12.924873,80.114047,2023-03-06,10:00,10,Monday,0,highway,5,1,clear,high,16,high,drunk driving,minor,5,0,1,,0.45
13725,Chennai,Tamil Nadu,13.075732,80.122892,2022-11-21,9:00,9,Monday,0,urban,4,0,rain,low,26,medium,distraction,minor,5,4,1,,0.6
13730,Chennai,Tamil Nadu,13.159443,80.154746,2024-04-11,19:00,19,Thursday,0,rural,2,1,clear,high,26,high,poor road,major,3,1,1,,0.45
13733,Chennai,Tamil Nadu,12.827359,80.211666,2024-10-19,8:00,8,Saturday,1,urban,6,0,fog,low,30,high,weather,minor,2,0,1,,0.8
13738,Chennai,Tamil Nadu,12.863937,80.154696,2024-12-30,16:00,16,Monday,0,urban,6,0,clear,high,21,low,drunk driving,major,4,1,0,,0.1
13743,Chennai,Tamil Nadu,12.968555,80.19417,2024-06-20,1:00,1,Thursday,0,highway,2,0,rain,low,18,low,drunk driving,major,1,0,0,,0.45
13755,Chennai,Tamil Nadu,13.073741,80.186251,2022-08-28,2:00,2,Sunday,1,rural,6,1,fog,low,28,low,overspeeding,minor,4,4,0,,0.45
13756,Chennai,Tamil Nadu,13.150478,80.202649,2024-07-11,18:00,18,Thursday,0,highway,5,0,fog,low,20,high,drunk driving,minor,4,4,1,,0.8
13764,Chennai,Tamil Nadu,13.006368,80.118311,2024-03-27,12:00,12,Wednesday,0,highway,5,0,rain,low,19,medium,distraction,minor,4,4,0,,0.45
13768,Chennai,Tamil Nadu,12.930674,80.278466,2022-04-19,2:00,2,Tuesday,0,urban,4,1,clear,high,35,low,poor road,minor,1,1,0,,0.1
13771,Chennai,Tamil Nadu,13.051093,80.296247,2023-07-10,12:00,12,Monday,0,rural,2,1,clear,high,39,high,weather,major,2,1,0,,0.3
13792,Chennai,Tamil Nadu,12.935145,80.151698,2023-05-02,15:00,15,Tuesday,0,urban,1,0,clear,high,34,high,overspeeding,minor,3,3,0,,0.3
13794,Chennai,Tamil Nadu,12.920702,80.160033,2023-11-26,23:00,23,Sunday,1,urban,1,1,fog,low,32,low,overspeeding,minor,4,3,0,,0.45
13802,Chennai,Tamil Nadu,12.939178,80.177931,2023-12-19,9:00,9,Tuesday,0,rural,5,1,rain,medium,31,high,distraction,minor,2,2,1,,0.6
13819,Chennai,Tamil Nadu,12.865142,80.204872,2022-04-25,5:00,5,Monday,0,rural,3,0,fog,low,22,low,overspeeding,fatal,1,1,0,,0.65
13825,Chennai,Tamil Nadu,13.098513,80.128277,2024-04-10,12:00,12,Wednesday,0,urban,3,1,rain,low,22,high,overspeeding,minor,4,3,0,Eid,0.75
13827,Chennai,Tamil Nadu,13.006168,80.293946,2024-08-29,1:00,1,Thursday,0,urban,6,0,rain,low,17,low,weather,major,5,4,0,,0.45
13833,Chennai,Tamil Nadu,13.095082,80.241801,2024-02-15,5:00,5,Thursday,0,urban,5,0,rain,medium,19,high,distraction,minor,4,3,0,,0.45
13834,Chennai,Tamil Nadu,12.876442,80.183867,2023-01-18,19:00,19,Wednesday,0,highway,2,0,rain,medium,31,high,distraction,minor,5,1,1,,0.6
13836,Chennai,Tamil Nadu,13.046776,80.136086,2022-05-15,19:00,19,Sunday,1,highway,6,1,clear,high,39,medium,weather,fatal,2,2,1,,0.45
13843,Chennai,Tamil Nadu,12.943812,80.259902,2024-06-11,10:00,10,Tuesday,0,highway,4,1,fog,low,16,high,drunk driving,major,5,5,1,,0.8
13850,Chennai,Tamil Nadu,13.051413,80.238321,2022-04-10,18:00,18,Sunday,1,rural,6,1,fog,low,34,medium,weather,major,5,1,1,,0.6
13860,Chennai,Tamil Nadu,13.149644,80.140835,2024-04-23,14:00,14,Tuesday,0,highway,5,0,clear,high,16,medium,poor road,major,4,2,0,,0.1
13871,Chennai,Tamil Nadu,13.135613,80.20324,2023-03-24,14:00,14,Friday,0,rural,3,0,rain,low,35,high,overspeeding,fatal,5,5,0,,0.85
13874,Chennai,Tamil Nadu,12.80424,80.244675,2023-03-22,3:00,3,Wednesday,0,rural,2,1,clear,high,24,medium,overspeeding,minor,5,1,0,,0.1
13875,Chennai,Tamil Nadu,13.165904,80.143318,2025-03-02,14:00,14,Sunday,1,highway,4,1,fog,low,40,low,drunk driving,minor,3,2,0,,0.45
13880,Chennai,Tamil Nadu,13.197582,80.165089,2023-05-31,17:00,17,Wednesday,0,rural,2,1,fog,low,30,low,distraction,minor,3,2,1,,0.6
13886,Chennai,Tamil Nadu,12.831948,80.241758,2024-07-25,16:00,16,Thursday,0,urban,3,1,rain,medium,37,medium,overspeeding,minor,4,3,0,,0.25
13905,Chennai,Tamil Nadu,13.052743,80.227326,2022-03-08,13:00,13,Tuesday,0,rural,2,0,rain,low,20,medium,poor road,major,3,3,0,,0.45
13906,Chennai,Tamil Nadu,13.19718,80.219582,2023-06-19,18:00,18,Monday,0,urban,1,1,rain,low,39,high,distraction,major,4,0,1,,0.8
13909,Chennai,Tamil Nadu,13.179823,80.236223,2022-08-01,7:00,7,Monday,0,rural,2,1,clear,high,19,medium,overspeeding,minor,3,1,0,,0.1
13914,Chennai,Tamil Nadu,13.028309,80.212614,2022-02-24,2:00,2,Thursday,0,urban,6,0,clear,high,31,low,distraction,minor,1,0,0,,0.1
13917,Chennai,Tamil Nadu,12.889445,80.281937,2022-02-01,23:00,23,Tuesday,0,highway,2,1,fog,low,31,high,weather,major,3,2,0,,0.65
13924,Chennai,Tamil Nadu,12.894591,80.133396,2022-08-04,10:00,10,Thursday,0,rural,1,1,clear,high,25,high,drunk driving,minor,3,2,1,,0.45
13928,Chennai,Tamil Nadu,12.836117,80.164574,2023-10-24,14:00,14,Tuesday,0,rural,3,0,fog,low,20,medium,distraction,major,3,2,0,,0.45
13954,Chennai,Tamil Nadu,13.138406,80.277152,2022-12-02,12:00,12,Friday,0,highway,1,1,clear,high,27,medium,overspeeding,minor,2,2,0,,0.1
13963,Chennai,Tamil Nadu,13.09313,80.119059,2024-07-01,11:00,11,Monday,0,urban,4,0,rain,low,30,low,overspeeding,major,1,0,0,,0.45
13975,Chennai,Tamil Nadu,13.01475,80.288792,2024-12-28,14:00,14,Saturday,1,rural,5,0,fog,low,22,medium,drunk driving,major,1,0,0,,0.45
13976,Chennai,Tamil Nadu,13.0091,80.237206,2022-06-13,15:00,15,Monday,0,rural,2,0,rain,low,28,high,poor road,minor,1,1,0,,0.65
13983,Chennai,Tamil Nadu,13.029601,80.287879,2022-01-03,2:00,2,Monday,0,highway,5,1,fog,low,30,low,overspeeding,minor,1,1,0,,0.45
13993,Chennai,Tamil Nadu,13.120345,80.231139,2025-01-27,15:00,15,Monday,0,highway,3,0,fog,low,21,high,overspeeding,major,1,0,0,,0.65
14010,Chennai,Tamil Nadu,13.125651,80.231278,2023-07-21,6:00,6,Friday,0,rural,1,0,rain,medium,26,medium,distraction,fatal,3,3,0,,0.45
14024,Chennai,Tamil Nadu,12.988778,80.248651,2023-06-02,2:00,2,Friday,0,rural,6,0,rain,medium,15,high,drunk driving,minor,2,2,0,,0.45
14051,Chennai,Tamil Nadu,13.008398,80.13598,2025-02-08,10:00,10,Saturday,1,highway,5,0,clear,high,35,medium,weather,fatal,2,2,1,,0.45
14065,Chennai,Tamil Nadu,13.046071,80.193047,2023-06-02,13:00,13,Friday,0,rural,3,0,clear,high,38,low,overspeeding,major,5,0,0,,0.1
14076,Chennai,Tamil Nadu,13.025452,80.298788,2024-04-12,18:00,18,Friday,0,highway,4,1,clear,high,20,medium,distraction,minor,5,2,1,,0.25
14083,Chennai,Tamil Nadu,12.914034,80.214605,2025-03-11,2:00,2,Tuesday,0,urban,5,1,rain,low,24,low,overspeeding,major,1,1,0,,0.45
14091,Chennai,Tamil Nadu,12.851776,80.10612,2022-05-21,1:00,1,Saturday,1,rural,2,0,rain,medium,20,low,poor road,major,5,4,0,,0.25
14099,Chennai,Tamil Nadu,13.046763,80.11623,2022-12-18,20:00,20,Sunday,1,highway,6,0,fog,low,29,low,drunk driving,minor,1,0,0,,0.45
14129,Chennai,Tamil Nadu,12.95177,80.273328,2023-03-23,17:00,17,Thursday,0,highway,1,1,fog,low,24,high,poor road,minor,4,0,1,,0.8
