event_id,cell_id,zone_id,zone_name,rainfall_mm_day,flood_index,response_stage,hour,minute
E08264,Z05-040,Z05,South-West Chennai,3.1,0.342,Evacuation,17,32
E08265,Z02-030,Z02,Central Chennai,11.1,0.96,Emergency,21,47
E08266,Z01-015,Z01,North Chennai,14.3,2.202,Emergency,8,21
E08267,Z01-082,Z01,North Chennai,19.5,2.182,Normal,19,29
E08268,Z03-073,Z03,Adyar,14.1,1.206,Warning,13,23
E08269,Z05-089,Z05,South-West Chennai,3.4,0.292,Evacuation,2,39
E08270,Z03-039,Z03,Adyar,8.9,1.222,Normal,0,39
E08271,Z01-076,Z01,North Chennai,2.2,0.421,Warning,3,17
E08272,Z04-075,Z04,Velachery,2.6,0.333,Emergency,9,11
E08273,Z03-065,Z03,Adyar,14.7,1.729,Normal,13,6
E08274,Z05-037,Z05,South-West Chennai,9.9,1.008,Emergency,21,31
E08275,Z02-004,Z02,Central Chennai,2.1,0.305,Warning,11,8
E08276,Z01-065,Z01,North Chennai,3.7,0.384,Evacuation,4,51
E08277,Z04-023,Z04,Velachery,3.0,0.356,Warning,0,24
E08278,Z03-061,Z03,Adyar,9.5,1.237,Evacuation,5,49
E08279,Z04-029,Z04,Velachery,9.8,1.555,Evacuation,7,36
E08280,Z05-063,Z05,South-West Chennai,19.4,2.054,Emergency,6,4
E08281,Z05-034,Z05,South-West Chennai,23.7,1.832,Normal,1,51
E08282,Z02-049,Z02,Central Chennai,2.0,0.232,Normal,6,13
E08283,Z05-023,Z05,South-West Chennai,9.8,0.982,Normal,13,28
E08284,Z04-017,Z04,Velachery,11.9,1.554,Warning,21,42
E08285,Z04-056,Z04,Velachery,2.3,0.266,Warning,1,48
E08286,Z03-021,Z03,Adyar,9.9,1.031,Warning,3,53
E08287,Z02-080,Z02,Central Chennai,6.6,0.687,Emergency,21,55
E08288,Z02-037,Z02,Central Chennai,11.1,1.282,Emergency,13,54
E08289,Z05-029,Z05,South-West Chennai,16.0,1.999,Warning,22,29
E08290,Z05-019,Z05,South-West Chennai,10.9,1.068,Emergency,16,20
E08291,Z02-062,Z02,Central Chennai,10.9,1.249,Warning,19,13
E08292,Z01-044,Z01,North Chennai,11.8,1.386,Evacuation,17,47
E08293,Z02-091,Z02,Central Chennai,2.7,0.274,Emergency,2,5
E08294,Z01-098,Z01,North Chennai,25.5,2.229,Normal,6,36
E08295,Z02-043,Z02,Central Chennai,8.3,0.836,Evacuation,12,41
E08296,Z02-054,Z02,Central Chennai,2.9,0.245,Warning,13,5
E08297,Z05-089,Z05,South-West Chennai,2.5,0.287,Emergency,6,14
E08298,Z01-011,Z01,North Chennai,3.2,0.314,Warning,7,51
E08299,Z02-064,Z02,Central Chennai,12.5,1.635,Normal,6,9
E08300,Z05-015,Z05,South-West Chennai,17.0,1.523,Normal,10,42
E08301,Z02-036,Z02,Central Chennai,20.3,1.525,Emergency,0,9
E08302,Z02-073,Z02,Central Chennai,8.9,1.032,Evacuation,18,26
E08303,Z02-099,Z02,Central Chennai,15.6,1.833,Warning,1,11
E08304,Z01-062,Z01,North Chennai,8.9,0.875,Warning,13,32
E08305,Z03-029,Z03,Adyar,20.5,2.171,Evacuation,11,8
E08306,Z05-056,Z05,South-West Chennai,10.1,1.027,Evacuation,10,0
E08307,Z02-057,Z02,Central Chennai,10.7,0.87,Normal,13,18
E08308,Z04-013,Z04,Velachery,11.3,1.254,Evacuation,23,3
E08309,Z05-076,Z05,South-West Chennai,3.1,0.303,Evacuation,3,25
E08310,Z05-060,Z05,South-West Chennai,8.8,1.073,Warning,13,3
E08311,Z01-033,Z01,North Chennai,7.1,1.036,Emergency,18,14
E08312,Z03-024,Z03,Adyar,25.4,2.773,Warning,2,40
E08313,Z05-095,Z05,South-West Chennai,3.7,0.335,Evacuation,21,21
E08314,Z02-036,Z02,Central Chennai,17.4,1.876,Evacuation,1,9
E08315,Z05-024,Z05,South-West Chennai,12.2,1.091,Emergency,12,12
E08316,Z03-008,Z03,Adyar,9.7,0.992,Normal,19,10
E08317,Z03-035,Z03,Adyar,10.8,1.406,Warning,18,21
E08318,Z04-047,Z04,Velachery,2.3,0.3,Normal,19,18
E08319,Z04-030,Z04,Velachery,7.4,1.017,Evacuation,23,23
E08320,Z04-090,Z04,Velachery,2.6,0.375,Evacuation,18,2
E08321,Z03-045,Z03,Adyar,13.1,1.657,Normal,5,16
E08322,Z03-055,Z03,Adyar,8.8,0.864,Normal,20,40
E08323,Z02-034,Z02,Central Chennai,11.5,0.879,Evacuation,6,8
E08324,Z02-047,Z02,Central Chennai,8.8,1.036,Warning,14,20
E08325,Z01-030,Z01,North Chennai,8.1,0.829,Normal,14,4
E08326,Z04-088,Z04,Velachery,16.3,2.118,Evacuation,19,42
E08327,Z05-011,Z05,South-West Chennai,23.5,2.234,Warning,8,57
E08328,Z05-002,Z05,South-West Chennai,4.0,0.265,Warning,16,52
E08329,Z03-068,Z03,Adyar,2.7,0.255,Evacuation,17,14
E08330,Z03-093,Z03,Adyar,9.6,1.231,Normal,8,1
E08331,Z04-028,Z04,Velachery,3.2,0.399,Normal,20,44
E08332,Z05-025,Z05,South-West Chennai,6.3,0.75,Warning,6,48
E08333,Z05-088,Z05,South-West Chennai,18.7,1.789,Evacuation,6,39
E08334,Z03-018,Z03,Adyar,2.4,0.319,Normal,7,31
E08335,Z04-038,Z04,Velachery,11.2,1.295,Normal,20,38
E08336,Z04-042,Z04,Velachery,7.2,0.977,Warning,8,19
E08337,Z02-051,Z02,Central Chennai,3.7,0.347,Warning,17,22
E08338,Z02-065,Z02,Central Chennai,9.1,1.387,Normal,2,38
E08339,Z04-094,Z04,Velachery,2.6,0.375,Evacuation,17,27
E08340,Z02-022,Z02,Central Chennai,7.0,0.791,Emergency,23,12
E08341,Z01-018,Z01,North Chennai,2.0,0.266,Evacuation,14,11
E08342,Z01-069,Z01,North Chennai,2.8,0.343,Evacuation,14,24
E08343,Z04-035,Z04,Velachery,2.3,0.357,Evacuation,17,43
E08344,Z05-066,Z05,South-West Chennai,10.4,0.92,Warning,23,56
E08345,Z04-017,Z04,Velachery,11.8,1.726,Evacuation,13,26
E08346,Z05-006,Z05,South-West Chennai,3.1,0.261,Warning,21,21
E08347,Z01-092,Z01,North Chennai,9.6,1.13,Evacuation,6,41
E08348,Z03-074,Z03,Adyar,2.1,0.195,Evacuation,18,51
E08349,Z02-032,Z02,Central Chennai,7.2,0.856,Evacuation,23,12
E08350,Z02-091,Z02,Central Chennai,2.4,0.219,Normal,15,25
E08351,Z01-057,Z01,North Chennai,2.8,0.331,Evacuation,21,2
E08352,Z01-017,Z01,North Chennai,11.1,1.16,Evacuation,3,26
E08353,Z01-029,Z01,North Chennai,3.5,0.493,Normal,1,21
E08354,Z03-087,Z03,Adyar,2.3,0.267,Evacuation,1,51
E08355,Z03-070,Z03,Adyar,20.0,1.642,Emergency,12,54
E08356,Z02-031,Z02,Central Chennai,9.9,0.855,Evacuation,8,0
E08357,Z05-070,Z05,South-West Chennai,19.6,1.613,Evacuation,22,13
E08358,Z05-019,Z05,South-West Chennai,8.5,1.094,Emergency,3,49
E08359,Z05-020,Z05,South-West Chennai,15.2,1.815,Evacuation,22,41
E08360,Z01-017,Z01,North Chennai,11.1,1.126,Warning,18,4
E08361,Z01-004,Z01,North Chennai,11.3,1.593,Normal,8,56
E08362,Z03-072,Z03,Adyar,3.8,0.371,Warning,4,52
E08363,Z04-045,Z04,Velachery,16.3,1.727,Evacuation,1,22
E08364,Z05-035,Z05,South-West Chennai,1.9,0.206,Evacuation,13,46
E08365,Z01-032,Z01,North Chennai,10.4,1.497,Warning,4,52
E08366,Z05-093,Z05,South-West Chennai,11.0,0.849,Normal,6,10
E08367,Z01-017,Z01,North Chennai,12.0,1.107,Warning,3,54
E08368,Z02-019,Z02,Central Chennai,9.4,1.287,Warning,11,33
E08369,Z04-096,Z04,Velachery,3.7,0.357,Emergency,17,23
E08370,Z01-011,Z01,North Chennai,2.3,0.396,Emergency,12,29
E08371,Z03-009,Z03,Adyar,7.7,1.098,Warning,15,7
E08372,Z03-049,Z03,Adyar,3.2,0.32,Evacuation,2,44
E08373,Z05-092,Z05,South-West Chennai,9.9,0.966,Evacuation,16,39
E08374,Z03-041,Z03,Adyar,17.0,2.117,Normal,14,27
E08375,Z02-031,Z02,Central Chennai,10.4,1.021,Evacuation,13,50
E08376,Z01-042,Z01,North Chennai,12.2,1.373,Evacuation,10,25
E08377,Z05-057,Z05,South-West Chennai,8.5,0.695,Evacuation,16,56
E08378,Z05-020,Z05,South-West Chennai,16.5,2.192,Normal,20,41
E08379,Z03-086,Z03,Adyar,10.0,1.258,Evacuation,23,35
E08380,Z04-075,Z04,Velachery,2.7,0.317,Evacuation,5,42
E08381,Z02-051,Z02,Central Chennai,3.3,0.391,Warning,13,56
E08382,Z02-006,Z02,Central Chennai,2.9,0.245,Normal,14,55
E08383,Z03-083,Z03,Adyar,3.8,0.421,Evacuation,19,28
E08384,Z04-031,Z04,Velachery,2.9,0.46,Evacuation,14,40
E08385,Z04-001,Z04,Velachery,2.7,0.386,Evacuation,6,8
E08386,Z05-094,Z05,South-West Chennai,2.2,0.21,Emergency,4,39
E08387,Z05-037,Z05,South-West Chennai,11.5,0.995,Evacuation,8,47
E08388,Z01-037,Z01,North Chennai,8.8,1.222,Normal,3,41
E08389,Z03-071,Z03,Adyar,10.5,1.06,Normal,3,1
E08390,Z01-050,Z01,North Chennai,3.4,0.271,Evacuation,8,17
E08391,Z02-071,Z02,Central Chennai,16.4,1.362,Evacuation,4,16
E08392,Z02-020,Z02,Central Chennai,2.3,0.286,Evacuation,11,16
E08393,Z05-034,Z05,South-West Chennai,17.2,1.814,Evacuation,23,15
E08394,Z04-062,Z04,Velachery,17.5,2.543,Normal,7,13
E08395,Z05-009,Z05,South-West Chennai,2.4,0.194,Emergency,20,29
E08396,Z04-029,Z04,Velachery,10.2,1.171,Warning,1,3
E08397,Z01-012,Z01,North Chennai,3.7,0.433,Warning,21,5
E08398,Z02-019,Z02,Central Chennai,9.3,1.011,Warning,6,10
E08399,Z05-029,Z05,South-West Chennai,20.0,1.854,Emergency,11,14
E08400,Z03-074,Z03,Adyar,2.2,0.184,Normal,5,26
E08401,Z02-084,Z02,Central Chennai,2.1,0.222,Warning,22,0
E08402,Z04-056,Z04,Velachery,2.7,0.329,Warning,13,44
E08403,Z01-095,Z01,North Chennai,2.7,0.225,Warning,22,37
E08404,Z04-034,Z04,Velachery,9.0,1.368,Normal,4,36
E08405,Z01-005,Z01,North Chennai,9.7,1.195,Evacuation,23,18
E08406,Z02-088,Z02,Central Chennai,21.2,2.573,Evacuation,6,32
E08407,Z01-062,Z01,North Chennai,8.5,1.103,Evacuation,11,7
E08408,Z05-030,Z05,South-West Chennai,21.1,2.003,Evacuation,7,35
E08409,Z04-035,Z04,Velachery,2.8,0.338,Evacuation,11,51
E08410,Z05-093,Z05,South-West Chennai,12.2,0.958,Evacuation,17,10
E08411,Z01-097,Z01,North Chennai,11.7,1.46,Emergency,6,50
E08412,Z05-053,Z05,South-West Chennai,2.5,0.214,Evacuation,17,37
E08413,Z02-017,Z02,Central Chennai,11.4,0.771,Warning,17,8
E08414,Z02-081,Z02,Central Chennai,10.3,1.092,Evacuation,14,31
E08415,Z04-056,Z04,Velachery,2.7,0.284,Evacuation,15,55
E08416,Z04-096,Z04,Velachery,2.8,0.445,Evacuation,8,36
E08417,Z02-078,Z02,Central Chennai,21.2,1.768,Emergency,22,13
E08418,Z03-027,Z03,Adyar,17.8,1.852,Warning,14,4
E08419,Z05-055,Z05,South-West Chennai,18.1,1.592,Normal,1,40
E08420,Z04-027,Z04,Velachery,2.7,0.293,Evacuation,16,11
E08421,Z05-040,Z05,South-West Chennai,3.5,0.288,Warning,1,17
E08422,Z04-058,Z04,Velachery,18.0,2.098,Evacuation,10,9
E08423,Z03-049,Z03,Adyar,3.8,0.35,Warning,8,9
E08424,Z03-048,Z03,Adyar,7.6,1.024,Normal,17,47
E08425,Z03-059,Z03,Adyar,2.8,0.403,Warning,23,7
E08426,Z02-072,Z02,Central Chennai,12.2,0.974,Evacuation,21,44
E08427,Z01-015,Z01,North Chennai,18.2,2.015,Warning,1,33
E08428,Z05-029,Z05,South-West Chennai,19.2,1.971,Warning,20,37
E08429,Z05-085,Z05,South-West Chennai,2.8,0.257,Normal,14,56
E08430,Z04-022,Z04,Velachery,2.8,0.339,Emergency,20,53
E08431,Z03-036,Z03,Adyar,12.6,1.616,Warning,11,0
E08432,Z04-098,Z04,Velachery,3.6,0.303,Warning,7,8
E08433,Z04-067,Z04,Velachery,12.2,1.265,Warning,18,20
E08434,Z05-020,Z05,South-West Chennai,21.4,1.945,Evacuation,0,3
E08435,Z04-049,Z04,Velachery,22.0,3.005,Warning,9,47
E08436,Z04-064,Z04,Velachery,4.1,0.532,Normal,4,13
E08437,Z02-057,Z02,Central Chennai,10.8,0.875,Emergency,14,14
E08438,Z01-054,Z01,North Chennai,3.7,0.425,Evacuation,21,27
E08439,Z02-049,Z02,Central Chennai,2.4,0.22,Warning,22,14
E08440,Z02-077,Z02,Central Chennai,15.7,1.36,Warning,14,1
E08441,Z02-001,Z02,Central Chennai,7.4,0.999,Evacuation,22,43
E08442,Z03-007,Z03,Adyar,3.1,0.242,Warning,15,17
E08443,Z05-004,Z05,South-West Chennai,3.1,0.229,Warning,22,18
E08444,Z04-094,Z04,Velachery,3.2,0.4,Evacuation,22,52
E08445,Z01-043,Z01,North Chennai,9.3,1.082,Normal,7,0
E08446,Z02-076,Z02,Central Chennai,3.7,0.4,Warning,7,13
E08447,Z03-083,Z03,Adyar,3.0,0.376,Warning,12,31
E08448,Z03-041,Z03,Adyar,17.1,2.079,Emergency,0,51
E08449,Z02-020,Z02,Central Chennai,2.5,0.306,Evacuation,15,58
E08450,Z04-040,Z04,Velachery,8.4,1.275,Normal,4,9
E08451,Z02-025,Z02,Central Chennai,2.7,0.236,Warning,8,20
E08452,Z04-046,Z04,Velachery,8.4,1.097,Emergency,22,17
E08453,Z02-071,Z02,Central Chennai,17.2,1.364,Warning,16,12
E08454,Z01-066,Z01,North Chennai,19.4,2.101,Warning,12,19
E08455,Z05-017,Z05,South-West Chennai,9.1,0.871,Evacuation,18,25
E08456,Z02-042,Z02,Central Chennai,16.3,1.547,Normal,20,15
E08457,Z02-068,Z02,Central Chennai,10.1,1.307,Warning,16,48
E08458,Z05-083,Z05,South-West Chennai,16.3,1.794,Emergency,8,21
E08459,Z02-066,Z02,Central Chennai,2.2,0.233,Normal,4,36
E08460,Z02-067,Z02,Central Chennai,11.2,1.052,Warning,23,9
E08461,Z02-039,Z02,Central Chennai,2.4,0.281,Normal,23,41
E08462,Z03-002,Z03,Adyar,2.6,0.269,Normal,12,22
E08463,Z01-069,Z01,North Chennai,3.0,0.299,Evacuation,1,8
E08464,Z02-025,Z02,Central Chennai,2.9,0.265,Emergency,16,2
E08465,Z01-074,Z01,North Chennai,12.5,1.002,Warning,19,55
E08466,Z03-050,Z03,Adyar,21.3,1.828,Evacuation,18,6
E08467,Z02-097,Z02,Central Chennai,2.1,0.289,Evacuation,17,8
E08468,Z04-014,Z04,Velachery,11.3,1.775,Warning,12,22
E08469,Z05-100,Z05,South-West Chennai,1.9,0.183,Warning,17,16
E08470,Z03-040,Z03,Adyar,3.2,0.304,Evacuation,10,40
E08471,Z01-092,Z01,North Chennai,11.5,1.132,Normal,4,28
E08472,Z04-049,Z04,Velachery,19.5,2.836,Normal,7,15
E08473,Z04-008,Z04,Velachery,7.8,1.123,Warning,8,32
E08474,Z05-091,Z05,South-West Chennai,9.0,0.886,Evacuation,23,37
E08475,Z03-045,Z03,Adyar,19.2,1.769,Evacuation,13,39
E08476,Z03-042,Z03,Adyar,8.8,1.177,Emergency,8,55
E08477,Z01-032,Z01,North Chennai,11.9,1.188,Emergency,1,50
E08478,Z04-086,Z04,Velachery,19.8,2.369,Evacuation,16,14
E08479,Z03-034,Z03,Adyar,10.5,0.934,Warning,13,4
E08480,Z05-009,Z05,South-West Chennai,2.1,0.238,Normal,19,51
E08481,Z01-069,Z01,North Chennai,2.2,0.302,Evacuation,17,1
E08482,Z03-015,Z03,Adyar,10.4,1.399,Warning,15,43
E08483,Z03-050,Z03,Adyar,14.1,1.796,Warning,19,35
E08484,Z05-012,Z05,South-West Chennai,3.1,0.255,Warning,16,16
E08485,Z05-084,Z05,South-West Chennai,3.0,0.251,Evacuation,21,31
E08486,Z05-084,Z05,South-West Chennai,3.4,0.316,Normal,20,14
E08487,Z03-007,Z03,Adyar,2.4,0.312,Warning,1,30
E08488,Z05-051,Z05,South-West Chennai,16.2,1.757,Emergency,5,12
E08489,Z02-097,Z02,Central Chennai,1.9,0.243,Evacuation,11,14
E08490,Z04-080,Z04,Velachery,3.1,0.532,Warning,14,25
E08491,Z03-071,Z03,Adyar,10.9,1.03,Evacuation,10,27
E08492,Z03-057,Z03,Adyar,8.4,1.289,Evacuation,12,48
E08493,Z05-007,Z05,South-West Chennai,3.5,0.259,Normal,4,35
E08494,Z01-030,Z01,North Chennai,8.9,0.948,Warning,23,19
E08495,Z05-030,Z05,South-West Chennai,19.3,1.89,Evacuation,19,52
E08496,Z03-091,Z03,Adyar,11.7,1.72,Warning,2,14
E08497,Z03-082,Z03,Adyar,12.0,0.964,Evacuation,14,49
E08498,Z05-051,Z05,South-West Chennai,16.6,1.608,Evacuation,21,25
E08499,Z03-042,Z03,Adyar,12.0,1.19,Evacuation,8,15
E08500,Z05-036,Z05,South-West Chennai,3.8,0.368,Warning,1,12
E08501,Z03-073,Z03,Adyar,11.4,1.515,Evacuation,18,50
E08502,Z03-024,Z03,Adyar,24.3,2.824,Evacuation,15,13
E08503,Z02-071,Z02,Central Chennai,15.2,1.467,Warning,14,46
E08504,Z02-011,Z02,Central Chennai,3.0,0.303,Warning,18,30
E08505,Z01-068,Z01,North Chennai,2.6,0.337,Emergency,6,32
E08506,Z04-036,Z04,Velachery,7.4,1.32,Emergency,22,55
E08507,Z05-026,Z05,South-West Chennai,11.4,1.13,Evacuation,2,23
E08508,Z03-070,Z03,Adyar,13.5,1.866,Warning,22,42
E08509,Z04-011,Z04,Velachery,8.0,1.167,Evacuation,16,49
E08510,Z01-010,Z01,North Chennai,7.9,1.119,Normal,14,6
E08511,Z02-060,Z02,Central Chennai,7.8,0.938,Evacuation,5,29
E08512,Z04-086,Z04,Velachery,19.6,2.062,Emergency,6,28
E08513,Z04-010,Z04,Velachery,16.9,1.992,Warning,8,37
E08514,Z04-004,Z04,Velachery,2.6,0.33,Evacuation,16,8
E08515,Z05-062,Z05,South-West Chennai,19.3,1.934,Evacuation,16,3
E08516,Z04-090,Z04,Velachery,3.1,0.389,Emergency,6,44
E08517,Z05-088,Z05,South-West Chennai,17.4,2.23,Warning,16,18
E08518,Z03-038,Z03,Adyar,2.2,0.311,Normal,20,33
E08519,Z03-076,Z03,Adyar,3.0,0.26,Evacuation,7,45
E08520,Z01-067,Z01,North Chennai,10.5,1.458,Emergency,3,55
E08521,Z02-076,Z02,Central Chennai,3.4,0.3,Emergency,11,36
E08522,Z01-017,Z01,North Chennai,9.8,1.262,Emergency,9,55
E08523,Z03-087,Z03,Adyar,3.2,0.275,Evacuation,18,52
E08524,Z02-092,Z02,Central Chennai,9.2,0.582,Emergency,9,42
E08525,Z03-011,Z03,Adyar,19.1,1.561,Warning,16,10
E08526,Z01-019,Z01,North Chennai,7.5,0.886,Evacuation,15,43
E08527,Z02-032,Z02,Central Chennai,7.0,0.864,Normal,15,17
E08528,Z01-090,Z01,North Chennai,2.7,0.335,Warning,19,14
E08529,Z02-082,Z02,Central Chennai,11.2,0.961,Evacuation,18,9
E08530,Z04-045,Z04,Velachery,15.8,1.774,Normal,11,47
E08531,Z05-022,Z05,South-West Chennai,10.6,1.093,Warning,22,5
E08532,Z02-060,Z02,Central Chennai,6.9,0.794,Warning,12,37
E08533,Z03-070,Z03,Adyar,17.1,1.889,Evacuation,3,49
E08534,Z01-091,Z01,North Chennai,3.2,0.263,Warning,21,7
E08535,Z02-082,Z02,Central Chennai,8.2,0.856,Warning,7,47
E08536,Z05-070,Z05,South-West Chennai,15.2,1.377,Normal,9,9
E08537,Z03-008,Z03,Adyar,8.1,1.118,Emergency,12,15
E08538,Z01-067,Z01,North Chennai,8.0,1.322,Normal,11,20
E08539,Z02-039,Z02,Central Chennai,2.6,0.323,Normal,3,40
E08540,Z02-064,Z02,Central Chennai,17.0,1.801,Warning,15,13
E08541,Z04-030,Z04,Velachery,7.3,0.911,Emergency,13,21
E08542,Z05-077,Z05,South-West Chennai,21.5,1.827,Normal,11,39
E08543,Z01-038,Z01,North Chennai,8.4,1.212,Evacuation,15,54
E08544,Z05-020,Z05,South-West Chennai,14.6,1.929,Evacuation,2,25
E08545,Z01-024,Z01,North Chennai,9.4,1.254,Evacuation,11,33
E08546,Z02-057,Z02,Central Chennai,9.1,0.926,Normal,14,58
E08547,Z04-009,Z04,Velachery,12.4,1.464,Warning,5,47
E08548,Z04-084,Z04,Velachery,2.6,0.356,Warning,10,20
E08549,Z03-081,Z03,Adyar,15.5,1.926,Normal,0,43
E08550,Z04-060,Z04,Velachery,3.7,0.355,Emergency,23,50
E08551,Z04-025,Z04,Velachery,2.2,0.352,Warning,14,37
E08552,Z03-014,Z03,Adyar,6.2,0.837,Emergency,9,34
E08553,Z04-006,Z04,Velachery,3.2,0.339,Evacuation,19,32
E08554,Z03-087,Z03,Adyar,3.4,0.277,Evacuation,5,48
E08555,Z01-007,Z01,North Chennai,3.3,0.375,Warning,8,38
E08556,Z03-054,Z03,Adyar,2.7,0.266,Warning,19,8
E08557,Z04-058,Z04,Velachery,22.8,2.166,Warning,13,45
E08558,Z04-063,Z04,Velachery,16.5,2.099,Normal,10,27
E08559,Z04-023,Z04,Velachery,2.3,0.27,Warning,8,58
E08560,Z03-080,Z03,Adyar,12.4,1.61,Normal,22,2
E08561,Z04-040,Z04,Velachery,7.5,1.499,Evacuation,7,2
E08562,Z01-015,Z01,North Chennai,12.7,2.186,Warning,13,8
E08563,Z05-002,Z05,South-West Chennai,3.5,0.293,Evacuation,15,22
E08564,Z04-086,Z04,Velachery,13.1,2.191,Warning,4,17
E08565,Z05-071,Z05,South-West Chennai,8.0,0.939,Normal,0,12
E08566,Z03-008,Z03,Adyar,10.8,1.209,Warning,14,6
E08567,Z02-029,Z02,Central Chennai,3.5,0.357,Warning,20,9
E08568,Z05-092,Z05,South-West Chennai,9.0,1.122,Warning,13,33
E08569,Z05-052,Z05,South-West Chennai,17.8,1.815,Warning,22,43
E08570,Z05-096,Z05,South-West Chennai,2.6,0.222,Warning,12,9
E08571,Z04-057,Z04,Velachery,9.6,0.944,Normal,10,27
E08572,Z01-079,Z01,North Chennai,11.0,1.521,Normal,8,20
E08573,Z01-008,Z01,North Chennai,8.6,1.538,Evacuation,23,59
E08574,Z03-013,Z03,Adyar,3.1,0.361,Warning,16,13
E08575,Z03-074,Z03,Adyar,2.0,0.198,Warning,8,21
E08576,Z05-050,Z05,South-West Chennai,2.0,0.219,Normal,5,19
E08577,Z03-083,Z03,Adyar,3.2,0.422,Evacuation,8,50
E08578,Z05-044,Z05,South-West Chennai,18.8,1.858,Emergency,13,41
E08579,Z01-084,Z01,North Chennai,12.2,1.026,Warning,20,33
E08580,Z04-005,Z04,Velachery,2.6,0.274,Normal,20,30
E08581,Z04-067,Z04,Velachery,10.5,1.456,Evacuation,3,55
E08582,Z04-087,Z04,Velachery,2.4,0.278,Evacuation,1,6
E08583,Z05-071,Z05,South-West Chennai,10.2,0.893,Warning,17,34
E08584,Z01-051,Z01,North Chennai,3.7,0.403,Evacuation,9,10
E08585,Z02-100,Z02,Central Chennai,6.3,1.021,Normal,20,53
E08586,Z03-010,Z03,Adyar,16.4,1.847,Warning,19,43
E08587,Z01-051,Z01,North Chennai,2.7,0.373,Normal,22,23
E08588,Z02-058,Z02,Central Chennai,9.9,1.12,Evacuation,5,7
E08589,Z02-014,Z02,Central Chennai,12.3,1.185,Evacuation,16,17
E08590,Z01-046,Z01,North Chennai,6.4,0.878,Normal,4,45
E08591,Z02-072,Z02,Central Chennai,9.4,1.19,Evacuation,17,39
E08592,Z04-015,Z04,Velachery,2.2,0.388,Emergency,1,15
E08593,Z04-017,Z04,Velachery,10.7,1.439,Emergency,10,1
E08594,Z04-007,Z04,Velachery,21.1,2.285,Evacuation,2,20
E08595,Z05-025,Z05,South-West Chennai,9.4,0.638,Normal,17,9
E08596,Z05-013,Z05,South-West Chennai,7.8,0.695,Evacuation,7,19
E08597,Z03-005,Z03,Adyar,3.4,0.274,Normal,15,53
E08598,Z05-038,Z05,South-West Chennai,7.6,0.852,Warning,18,48
E08599,Z05-049,Z05,South-West Chennai,3.4,0.323,Warning,13,17
E08600,Z04-002,Z04,Velachery,2.6,0.351,Emergency,22,38
E08601,Z03-013,Z03,Adyar,2.1,0.317,Evacuation,22,59
E08602,Z01-008,Z01,North Chennai,11.0,1.586,Warning,7,24
E08603,Z01-058,Z01,North Chennai,10.3,1.035,Evacuation,1,55
E08604,Z02-092,Z02,Central Chennai,6.6,0.675,Normal,15,31
E08605,Z01-024,Z01,North Chennai,12.5,1.153,Warning,5,58
E08606,Z02-088,Z02,Central Chennai,24.6,1.984,Evacuation,10,15
E08607,Z01-086,Z01,North Chennai,2.9,0.382,Evacuation,11,40
E08608,Z05-033,Z05,South-West Chennai,12.8,0.8,Normal,22,59
E08609,Z03-022,Z03,Adyar,2.9,0.342,Evacuation,3,59
E08610,Z01-090,Z01,North Chennai,3.2,0.373,Normal,4,57
E08611,Z05-020,Z05,South-West Chennai,18.3,2.19,Warning,13,38
E08612,Z01-025,Z01,North Chennai,9.4,1.234,Emergency,17,9
E08613,Z02-012,Z02,Central Chennai,16.2,2.554,Evacuation,2,41
E08614,Z03-047,Z03,Adyar,3.4,0.293,Warning,4,52
E08615,Z04-014,Z04,Velachery,11.7,1.743,Warning,4,28
E08616,Z02-077,Z02,Central Chennai,11.4,1.44,Warning,11,40
E08617,Z04-042,Z04,Velachery,9.4,0.947,Evacuation,13,41
E08618,Z04-084,Z04,Velachery,2.4,0.357,Normal,5,42
E08619,Z05-008,Z05,South-West Chennai,17.0,1.837,Evacuation,7,3
E08620,Z03-060,Z03,Adyar,10.1,0.93,Emergency,13,49
E08621,Z05-036,Z05,South-West Chennai,3.2,0.355,Normal,15,19
E08622,Z01-016,Z01,North Chennai,2.9,0.288,Normal,10,9
E08623,Z05-014,Z05,South-West Chennai,12.0,1.17,Evacuation,19,59
E08624,Z03-093,Z03,Adyar,11.8,1.257,Evacuation,23,39
E08625,Z05-050,Z05,South-West Chennai,2.4,0.168,Warning,16,12
E08626,Z03-038,Z03,Adyar,3.3,0.295,Evacuation,9,24
E08627,Z05-070,Z05,South-West Chennai,14.6,1.538,Evacuation,3,34
E08628,Z03-024,Z03,Adyar,19.1,2.948,Evacuation,14,21
E08629,Z02-021,Z02,Central Chennai,2.5,0.247,Emergency,3,59
E08630,Z03-082,Z03,Adyar,10.8,0.935,Evacuation,2,4
E08631,Z03-028,Z03,Adyar,11.0,1.411,Warning,8,10
E08632,Z04-051,Z04,Velachery,9.0,1.438,Evacuation,11,33
E08633,Z03-037,Z03,Adyar,11.3,0.969,Emergency,21,17
E08634,Z05-061,Z05,South-West Chennai,8.4,1.015,Normal,16,10
E08635,Z05-046,Z05,South-West Chennai,8.6,0.99,Evacuation,17,58
E08636,Z05-026,Z05,South-West Chennai,9.6,1.139,Warning,7,56
E08637,Z03-076,Z03,Adyar,2.0,0.272,Warning,3,29
E08638,Z01-089,Z01,North Chennai,9.1,0.977,Normal,5,56
E08639,Z03-089,Z03,Adyar,3.5,0.332,Evacuation,12,28
